timestamp;Buffer;FPS;ReportedBitrate;Resolution;CalcBitrate
1699626714322;12.572;18;639;426x240;42206
1699626715322;11.509;18;639;426x240;42326
1699626716323;10.449;18;639;426x240;42449
1699626717323;9.653;18;639;426x240;42577
1699626718322;12.589;18;639;426x240;42706
1699626719322;11.525;18;639;426x240;42839
1699626720322;10.46;18;639;426x240;42967
1699626721322;9.396;18;639;426x240;43123
1699626722322;12.524;18;639;426x240;43238
1699626723322;11.54;18;639;426x240;43369
1699626724322;10.475;18;639;426x240;43512
1699626725322;9.419;18;639;426x240;43650
1699626726322;8.623;18;639;426x240;43779
1699626727322;11.558;18;639;426x240;43934
1699626728322;10.496;18;639;426x240;44085
1699626729322;9.441;18;639;426x240;44205
1699626730322;8.643;18;639;426x240;44346
1699626731323;11.507;18;639;426x240;44486
1699626732322;14.467;18;639;426x240;44600
1699626733322;13.45;18;639;426x240;44722
1699626734322;12.658;18;639;426x240;44871
1699626735322;11.595;18;639;426x240;45018
1699626736322;10.529;18;639;426x240;45157
1699626737322;9.466;18;639;426x240;45278
1699626738322;8.4;18;639;426x240;45434
1699626739322;11.609;18;639;426x240;45556
1699626740322;10.545;18;639;426x240;45687
1699626741322;13.481;18;639;426x240;45806
1699626742322;12.401;18;639;426x240;45934
1699626743322;11.625;18;639;426x240;46044
1699626744322;10.563;18;639;426x240;46160
1699626745322;9.498;18;639;426x240;46278
1699626746321;8.435;18;639;426x240;46400
1699626747323;7.643;18;639;426x240;46525
1699626748323;6.583;18;639;426x240;46634
1699626749322;9.52;18;639;426x240;46753
1699626750322;8.455;18;639;426x240;46875
1699626751322;11.431;18;639;426x240;47015
1699626752323;14.6;18;639;426x240;47117
1699626753322;13.535;18;639;426x240;47251
1699626754322;12.471;18;639;426x240;47370
1699626755322;11.407;18;639;426x240;47497
1699626756322;10.615;18;639;426x240;47639
1699626757321;9.551;18;639;426x240;47766
1699626758322;8.486;18;639;426x240;47882
1699626759322;11.43;18;639;426x240;47997
1699626760322;10.632;18;639;426x240;48131
1699626761323;9.571;18;639;426x240;48270
1699626762322;8.516;18;639;426x240;48405
1699626763321;7.453;18;639;426x240;48528
1699626764322;10.661;18;639;426x240;48649
1699626765322;9.598;18;639;426x240;48763
1699626766322;12.532;18;639;426x240;48904
1699626767322;11.469;18;639;426x240;49037
1699626768322;10.673;18;639;426x240;49164
1699626769323;13.609;18;639;426x240;49279
1699626770322;12.545;18;639;426x240;49408
1699626771322;11.481;18;639;426x240;49526
1699626772322;10.425;18;639;426x240;49675
1699626773322;9.627;18;639;426x240;49800
1699626774322;12.565;18;639;426x240;49924
1699626775322;11.503;18;639;426x240;50075
1699626776322;10.459;18;639;426x240;50200
1699626777322;9.681;18;639;426x240;50337
1699626778322;8.62;18;639;426x240;50458
1699626779322;11.562;18;639;426x240;50590
1699626780322;10.498;18;639;426x240;50711
1699626781322;9.705;18;639;426x240;50827
1699626782323;12.526;18;639;426x240;50940
1699626783322;11.568;18;639;426x240;51049
1699626784322;10.503;18;639;426x240;51175
1699626785322;13.647;18;639;426x240;51308
1699626786322;12.645;18;639;426x240;51443
1699626787322;11.58;18;639;426x240;51569
1699626788322;10.516;18;639;426x240;51705
1699626789322;9.461;18;639;426x240;51843
1699626790321;8.661;18;639;426x240;51971
1699626791322;11.597;18;639;426x240;52093
1699626792321;10.531;18;639;426x240;52209
1699626793322;9.476;18;639;426x240;52330
1699626794322;12.677;18;639;426x240;52436
1699626795322;11.614;18;639;426x240;52547
1699626796322;10.56;18;639;426x240;52665
1699626797322;13.495;18;639;426x240;52779
1699626798322;12.706;18;639;426x240;52865
1699626799322;15.477;18;639;426x240;53012
1699626800322;14.579;18;639;426x240;53122
1699626801322;13.514;18;639;426x240;53236
1699626802322;12.721;18;639;426x240;53328
1699626803322;11.656;18;639;426x240;53457
1699626804322;10.591;18;639;426x240;53581
1699626805322;13.512;18;639;426x240;53700
1699626806322;12.464;18;639;426x240;53804
1699626807322;11.672;18;639;426x240;53917
1699626808322;10.608;18;639;426x240;54031
1699626809322;13.545;18;639;426x240;54146
1699626810322;12.48;18;639;426x240;54257
1699626811322;11.686;18;639;426x240;54366
1699626812322;10.624;18;639;426x240;54499
1699626813322;13.559;18;639;426x240;54628
1699626814322;12.495;18;639;426x240;54753
1699626815322;11.48;24;1867;854x480;54881
1699626816322;10.64;24;1867;854x480;54999
1699626817322;9.581;24;1867;854x480;55127
1699626818322;8.516;24;1867;854x480;55242
1699626819322;7.519;24;1867;854x480;55310
1699626820322;6.685;24;1867;854x480;55429
1699626821322;5.625;24;1867;854x480;55541
1699626822322;4.568;24;1867;854x480;55878
1699626823322;7.495;30;3312;1280x720;56232
1699626824322;6.705;30;3312;1280x720;56590
1699626825322;5.636;30;3312;1280x720;56947
1699626826323;4.571;30;3312;1280x720;57253
1699626827322;3.514;30;3312;1280x720;57598
1699626828323;2.714;30;3312;1280x720;57940
1699626829321;1.656;30;3312;1280x720;58315
1699626830322;0.596;18;639;426x240;58670
1699626831321;0;18;639;426x240;58687
1699626832322;2.617;24;1867;854x480;58928
1699626833322;1.687;24;1867;854x480;59055
1699626834322;0.626;18;639;426x240;59184
1699626835322;3.554;18;639;426x240;59306
1699626836322;6.51;18;639;426x240;59431
1699626837322;5.698;18;639;426x240;59559
1699626838323;8.636;18;639;426x240;59678
1699626839322;11.568;18;639;426x240;59829
1699626840322;14.504;18;639;426x240;59963
1699626841322;13.712;18;639;426x240;60067
1699626842322;12.543;18;639;426x240;60175
1699626843323;11.585;18;639;426x240;60283
1699626844322;10.528;18;639;426x240;60396
1699626845322;9.729;18;639;426x240;60510
1699626846322;12.664;18;639;426x240;60625
1699626847322;11.601;18;639;426x240;60735
1699626848322;10.537;18;639;426x240;60849
1699626849322;9.745;18;639;426x240;60970
1699626850322;8.681;18;639;426x240;61088
1699626851322;7.617;18;639;426x240;61201
1699626852322;6.553;18;639;426x240;61307
1699626853322;5.761;18;639;426x240;61424
1699626854322;8.679;18;639;426x240;61542
1699626855322;7.617;18;639;426x240;61665
1699626856322;6.558;18;639;426x240;61787
1699626857321;9.765;18;639;426x240;61912
1699626858323;12.704;18;639;426x240;62028
1699626859322;11.641;18;639;426x240;62151
1699626860323;10.58;18;639;426x240;62283
1699626861322;13.52;18;639;426x240;62412
1699626862323;12.726;18;639;426x240;62533
1699626863323;11.662;18;639;426x240;62663
1699626864322;10.597;18;639;426x240;62778
1699626865322;9.532;18;639;426x240;62893
1699626866322;12.626;18;639;426x240;63006
1699626867322;11.676;18;639;426x240;63119
1699626868322;10.612;18;639;426x240;63234
1699626869322;9.547;18;639;426x240;63352
1699626870322;8.755;18;639;426x240;63467
1699626871322;11.691;18;639;426x240;63581
1699626872322;10.626;18;639;426x240;63694
1699626873322;9.57;18;639;426x240;63816
1699626874322;12.535;18;639;426x240;63929
1699626875322;11.708;18;639;426x240;64043
1699626876321;10.649;18;639;426x240;64153
1699626877322;9.587;18;639;426x240;64271
1699626878322;12.523;18;639;426x240;64388
1699626879322;11.734;18;639;426x240;64509
1699626880322;10.667;18;639;426x240;64631
1699626881322;9.603;18;639;426x240;64747
1699626882322;8.545;18;639;426x240;64871
1699626883322;11.568;18;639;426x240;64990
1699626884322;10.68;18;639;426x240;65110
1699626885322;13.618;18;639;426x240;65250
1699626886322;12.55;18;639;426x240;65389
1699626887322;11.761;18;639;426x240;65548
1699626888321;10.697;18;639;426x240;65682
1699626889322;13.633;18;639;426x240;65827
1699626890322;12.567;18;639;426x240;65957
1699626891322;11.777;18;639;426x240;66088
1699626892322;10.565;18;639;426x240;66219
1699626893322;9.646;18;639;426x240;66355
1699626894322;12.582;18;639;426x240;66512
1699626895322;11.521;18;639;426x240;66658
1699626896323;10.729;18;639;426x240;66810
1699626897322;9.665;18;639;426x240;66928
1699626898322;8.601;18;639;426x240;67050
1699626899322;11.537;18;639;426x240;67183
1699626900322;10.745;18;639;426x240;67331
1699626901322;9.681;18;639;426x240;67468
1699626902322;12.617;18;639;426x240;67600
1699626903322;11.553;18;639;426x240;67739
1699626904322;10.761;18;639;426x240;67889
1699626905322;13.618;18;639;426x240;68034
1699626906324;12.634;18;639;426x240;68147
1699626907322;11.569;18;639;426x240;68286
1699626908322;10.778;18;639;426x240;68438
1699626909322;9.714;18;639;426x240;68577
1699626910322;12.586;18;639;426x240;68728
1699626911322;11.585;18;639;426x240;68870
1699626912322;10.52;18;639;426x240;69013
1699626913322;9.73;18;639;426x240;69112
1699626914322;8.665;18;639;426x240;69228
1699626915322;11.608;18;639;426x240;69337
1699626916322;10.546;18;639;426x240;69447
1699626917322;9.756;18;639;426x240;69548
1699626918322;8.695;18;639;426x240;69666
1699626919322;11.631;18;639;426x240;69780
1699626920322;10.569;18;639;426x240;69893
1699626921322;13.774;18;639;426x240;70014
1699626922322;12.709;18;639;426x240;70129
1699626923322;11.645;18;639;426x240;70245
1699626924322;10.581;18;639;426x240;70367
1699626925322;9.789;18;639;426x240;70489
1699626926322;12.615;18;639;426x240;70589
1699626927322;11.659;18;639;426x240;70711
1699626928322;10.602;18;639;426x240;70825
1699626929322;9.531;18;639;426x240;70941
1699626930323;8.741;18;639;426x240;71029
1699626931322;7.674;18;639;426x240;71197
1699626932322;10.612;18;639;426x240;71325
1699626933322;9.547;18;639;426x240;71454
1699626934322;8.752;18;639;426x240;71615
1699626935322;11.535;18;639;426x240;71747
1699626936322;10.628;18;639;426x240;71898
1699626937322;9.562;18;639;426x240;72035
1699626938322;8.77;18;639;426x240;72177
1699626939322;11.708;18;639;426x240;72311
1699626940322;10.649;18;639;426x240;72467
1699626941322;13.58;18;639;426x240;72534
1699626942322;12.597;18;639;426x240;72643
1699626943322;11.729;18;639;426x240;72756
1699626944322;10.666;18;639;426x240;72863
1699626945322;9.604;18;639;426x240;72964
1699626946322;12.533;18;639;426x240;73123
1699626947322;11.741;18;639;426x240;73263
1699626948322;10.682;18;639;426x240;73404
1699626949322;13.618;18;639;426x240;73545
1699626950322;12.554;18;639;426x240;73670
1699626951322;11.761;18;639;426x240;73823
1699626952322;10.7;18;639;426x240;73950
1699626953322;13.642;18;639;426x240;74083
1699626954322;12.569;18;639;426x240;74221
1699626955322;11.775;18;639;426x240;74362
1699626956322;10.712;18;639;426x240;74501
1699626957322;9.65;18;639;426x240;74645
1699626958321;8.585;18;639;426x240;74749
1699626959322;11.699;18;639;426x240;74866
1699626960322;10.73;18;639;426x240;74981
1699626961322;13.538;18;639;426x240;75100
1699626962322;12.602;18;639;426x240;75212
1699626963322;11.538;18;639;426x240;75335
1699626964323;10.749;18;639;426x240;75459
1699626965322;9.681;18;639;426x240;75586
1699626966322;12.618;18;639;426x240;75724
1699626967322;11.553;18;639;426x240;75867
1699626968321;10.761;18;639;426x240;76004
1699626969322;9.698;18;639;426x240;76156
1699626970323;12.634;18;639;426x240;76257
1699626971322;11.57;18;639;426x240;76374
1699626972322;10.761;18;639;426x240;76500
1699626973322;9.713;18;639;426x240;76619
1699626974322;8.649;18;639;426x240;76740
1699626975322;7.586;18;639;426x240;76853
1699626976322;10.621;18;639;426x240;76982
1699626977322;9.73;18;639;426x240;77103
1699626978322;8.663;18;639;426x240;77225
1699626979322;7.601;18;639;426x240;77337
1699626980322;10.538;18;639;426x240;77457
1699626981322;9.745;18;639;426x240;77574
1699626982322;12.683;18;639;426x240;77688
1699626983322;11.619;18;639;426x240;77817
1699626984322;10.562;18;639;426x240;77942
1699626985322;13.761;18;639;426x240;78062
1699626986322;12.699;18;639;426x240;78189
1699626987322;11.634;18;639;426x240;78294
1699626988322;10.571;18;639;426x240;78413
1699626989322;9.78;18;639;426x240;78532
1699626990322;8.714;18;639;426x240;78650
1699626991322;11.651;18;639;426x240;78762
1699626992323;10.587;18;639;426x240;78879
1699626993322;9.795;18;639;426x240;78990
1699626994322;8.73;18;639;426x240;79101
1699626995322;7.666;18;639;426x240;79214
1699626996323;10.601;18;639;426x240;79325
1699626997322;9.545;18;639;426x240;79446
1699626998322;8.746;18;639;426x240;79558
1699626999322;7.682;18;639;426x240;79690
1699627000322;6.619;18;639;426x240;79839
1699627001322;5.562;18;639;426x240;79980
1699627002322;4.563;18;639;426x240;80119
1699627003322;3.699;18;639;426x240;80252
1699627004322;6.575;18;639;426x240;80401
1699627005322;5.577;18;639;426x240;80522
1699627006324;4.778;18;639;426x240;80630
1699627007321;3.714;18;639;426x240;80757
1699627008322;2.651;18;639;426x240;80871
1699627009321;5.593;18;639;426x240;80984
1699627010322;8.795;18;639;426x240;81094
1699627011322;11.731;18;639;426x240;81212
1699627012322;10.671;18;639;426x240;81332
1699627013322;13.611;18;639;426x240;81454
1699627014322;12.557;18;639;426x240;81574
1699627015322;11.767;18;639;426x240;81683
1699627016322;10.703;18;639;426x240;81797
1699627017322;9.639;18;639;426x240;81914
1699627018323;12.574;18;639;426x240;82028
1699627019322;11.782;18;639;426x240;82137
1699627020322;10.716;18;639;426x240;82239
1699627021322;9.651;18;639;426x240;82363
1699627022322;8.587;18;639;426x240;82487
1699627023322;7.798;18;639;426x240;82619
1699627024322;6.735;18;639;426x240;82732
1699627025322;9.671;18;639;426x240;82890
1699627026322;8.608;18;639;426x240;83021
1699627027322;7.818;18;639;426x240;83178
1699627028323;10.753;18;639;426x240;83281
1699627029322;9.689;18;639;426x240;83398
1699627030322;12.629;18;639;426x240;83506
1699627031322;11.566;18;639;426x240;83622
1699627032322;14.751;18;639;426x240;83747
1699627033322;13.708;18;639;426x240;83863
1699627034322;12.646;18;639;426x240;83992
1699627035340;11.582;18;639;426x240;84126
1699627036322;10.79;18;639;426x240;84227
1699627037322;9.726;18;639;426x240;84334
1699627038322;8.661;18;639;426x240;84450
1699627039322;7.596;18;639;426x240;84563
1699627040322;6.804;18;639;426x240;84671
1699627041322;9.724;18;639;426x240;84783
1699627042322;8.66;18;639;426x240;84908
1699627043322;7.594;18;639;426x240;85028
1699627044322;6.81;18;639;426x240;85166
1699627045322;9.745;18;639;426x240;85293
1699627046321;8.688;18;639;426x240;85394
1699627047322;7.617;18;639;426x240;85508
1699627048323;6.826;18;639;426x240;85652
1699627049321;9.762;18;639;426x240;85781
1699627050322;8.698;18;639;426x240;85907
1699627051323;11.634;18;639;426x240;86061
1699627052322;10.568;18;639;426x240;86202
1699627053322;13.569;18;639;426x240;86332
1699627054322;12.714;18;639;426x240;86480
1699627055322;11.65;18;639;426x240;86611
1699627056321;10.592;18;639;426x240;86741
1699627057322;9.793;18;639;426x240;86904
1699627058322;12.729;18;639;426x240;86998
1699627059325;11.665;18;639;426x240;87142
1699627060322;10.601;18;639;426x240;87279
1699627061322;9.81;18;639;426x240;87409
1699627062322;8.73;18;639;426x240;87545
1699627063322;7.667;18;639;426x240;87674
1699627064322;10.604;18;639;426x240;87821
1699627065322;9.81;18;639;426x240;87915
1699627066322;8.744;18;639;426x240;88039
1699627067322;7.682;18;639;426x240;88160
1699627068322;10.616;18;639;426x240;88279
1699627069322;9.826;18;639;426x240;88402
1699627070322;8.762;18;639;426x240;88547
1699627071322;11.701;18;639;426x240;88667
1699627072322;10.634;18;639;426x240;88803
1699627073322;9.569;18;639;426x240;88934
1699627074322;12.778;18;639;426x240;89089
1699627075322;11.714;18;639;426x240;89227
1699627076322;10.65;18;639;426x240;89365
1699627077322;13.586;18;639;426x240;89497
1699627078322;12.794;18;639;426x240;89619
1699627079322;11.727;18;639;426x240;89740
1699627080322;10.667;18;639;426x240;89867
1699627081322;13.602;18;639;426x240;89997
1699627082322;12.697;18;639;426x240;90129
1699627083322;11.75;18;639;426x240;90251
1699627084322;10.688;18;639;426x240;90388
1699627085322;9.631;18;639;426x240;90513
1699627086323;12.753;18;639;426x240;90655
1699627087322;11.769;18;639;426x240;90781
1699627088322;10.693;18;639;426x240;90905
1699627089324;13.629;18;639;426x240;91058
1699627090322;12.837;18;639;426x240;91210
1699627091322;11.774;18;639;426x240;91330
1699627092322;14.624;18;639;426x240;91465
1699627093322;13.65;18;639;426x240;91616
1699627094322;12.589;18;639;426x240;91761
1699627095326;11.796;24;1867;854x480;91904
1699627096322;10.732;24;1867;854x480;92025
1699627097322;9.67;24;1867;854x480;92160
1699627098322;8.605;24;1867;854x480;92295
1699627099322;7.812;24;1867;854x480;92449
1699627100322;6.747;24;1867;854x480;92585
1699627101322;5.682;24;1867;854x480;92730
1699627102322;4.585;24;1867;854x480;92825
1699627103322;3.826;24;1867;854x480;92954
1699627104323;2.761;24;1867;854x480;93097
1699627105322;1.698;24;1867;854x480;93247
1699627106322;0.633;24;1867;854x480;93380
1699627107322;0;24;1867;854x480;93381
1699627108322;0;24;1867;854x480;93381
1699627109322;0;24;1867;854x480;93381
1699627110323;0;24;1867;854x480;93381
1699627111322;0;24;1867;854x480;93381
1699627112322;0;24;1867;854x480;93381
1699627113321;0;24;1867;854x480;93381
1699627114322;0;18;639;426x240;93381
1699627115322;0;18;639;426x240;93381
1699627116323;0;18;639;426x240;93381
1699627117322;0;18;639;426x240;93381
1699627118322;0.914;18;639;426x240;93888
1699627119322;4;18;639;426x240;94040
1699627120322;3.207;18;639;426x240;94153
1699627121322;2.144;18;639;426x240;94289
1699627122323;1.079;18;639;426x240;94404
1699627123322;0.014;18;639;426x240;94456
1699627124322;0;18;639;426x240;94456
1699627125322;1.949;18;639;426x240;94845
1699627126322;1.095;18;639;426x240;94970
1699627127322;0.031;18;639;426x240;95029
1699627128322;0;18;639;426x240;95029
1699627129322;2.175;18;639;426x240;95386
1699627130323;1.111;18;639;426x240;95521
1699627131322;4.047;18;639;426x240;95633
1699627132322;2.984;18;639;426x240;95789
1699627133322;6.19;18;639;426x240;95923
1699627134322;5.132;18;639;426x240;96071
1699627135322;4.072;18;639;426x240;96194
1699627136322;7.011;18;639;426x240;96322
1699627137322;6.22;18;639;426x240;96450
1699627138322;9.156;18;639;426x240;96575
1699627139322;8.09;18;639;426x240;96707
1699627140322;11.025;18;639;426x240;96825
1699627141322;9.962;18;639;426x240;96988
1699627142324;13.073;18;639;426x240;97095
1699627143322;12.005;18;639;426x240;97253
1699627144322;11.047;18;639;426x240;97389
1699627145322;9.991;18;639;426x240;97529
1699627146323;9.188;18;639;426x240;97666
1699627147322;12.046;18;639;426x240;97811
1699627148322;11.063;18;639;426x240;97931
1699627149321;10.005;18;639;426x240;98083
1699627150323;9.207;18;639;426x240;98198
1699627151322;12.095;18;639;426x240;98328
1699627152322;11.03;18;639;426x240;98441
1699627153322;10.042;18;639;426x240;98552
1699627154322;9.255;18;639;426x240;98661
1699627155322;12.19;18;639;426x240;98767
1699627156322;11.128;18;639;426x240;98887
1699627157322;10.066;18;639;426x240;98997
1699627158344;13.001;18;639;426x240;99108
1699627159322;12.176;18;639;426x240;99217
1699627160322;11.142;18;639;426x240;99353
1699627161323;10.083;18;639;426x240;99457
1699627162322;13.026;18;639;426x240;99569
1699627163322;12.221;18;639;426x240;99682
1699627164323;11.164;18;639;426x240;99793
1699627165322;10.103;18;639;426x240;99907
1699627166324;13.039;18;639;426x240;100026
1699627167323;12.247;18;639;426x240;100151
1699627168325;11.185;18;639;426x240;100281
1699627169322;10.121;18;639;426x240;100417
1699627170322;9.055;18;639;426x240;100534
1699627171322;8.263;18;639;426x240;100669
1699627172322;7.198;18;639;426x240;100831
1699627173323;10.134;18;639;426x240;100954
1699627174323;9.072;18;639;426x240;101083
1699627175323;12.005;18;639;426x240;101224
1699627176322;11.213;18;639;426x240;101380
1699627177322;10.15;18;639;426x240;101495
1699627178322;9.086;18;639;426x240;101635
1699627179321;8.03;18;639;426x240;101792
1699627180324;11.229;18;639;426x240;101923
1699627181322;10.17;18;639;426x240;102058
1699627182326;13.098;18;639;426x240;102203
1699627183322;12.038;18;639;426x240;102331
1699627184322;11.006;18;639;426x240;102458
1699627185322;10.183;18;639;426x240;102575
1699627186322;9.119;18;639;426x240;102686
1699627187322;8.053;18;639;426x240;102808
1699627188322;11.262;18;639;426x240;102934
1699627189323;14.194;18;639;426x240;103059
1699627190322;13.119;18;639;426x240;103180
1699627191322;12.055;18;639;426x240;103298
1699627192323;11.095;18;639;426x240;103432
1699627193322;10.211;18;639;426x240;103571
1699627194322;9.145;18;639;426x240;103705
1699627195322;12.084;18;639;426x240;103837
1699627196322;11.021;18;639;426x240;103973
1699627197321;10.227;18;639;426x240;104088
1699627198322;9.163;18;639;426x240;104231
1699627199322;12.097;18;639;426x240;104358
1699627200322;11.041;18;639;426x240;104503
